交易日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(手),成交额(千元),收盘价(前复权)(元),收盘价(后复权)(元),换手率(%),换手率(自由流通)(%),量比,PE市盈率,PE市盈率(TTM),PB市净率,PS市销率,PS市销率(TTM),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),股息率(Tushare)(%),"股息率(TTM,Tushare)(%)",股息率(%)
2019-06-26,4.7400,4.7600,4.7000,4.7300,75569.0000,35708.1620,3.6000,5.8600,0.8278,0.8283,0.5500,11.9818,11.8322,0.9762,3.2244,2.9839,217180.2841,91292.9639,91238.9639,1027262.7438,431815.7192,1.7204,0.8809,1.1574
2019-06-27,4.7300,4.7700,4.7100,4.7300,68117.8000,32306.6660,3.6000,5.8600,0.7461,0.7466,0.5200,11.9818,11.8322,0.9762,3.2244,2.9839,217180.2841,91292.9639,91238.9639,1027262.7438,431815.7192,1.7204,0.8809,1.1574
2019-06-28,4.7300,4.7300,4.6500,4.6800,62653.6000,29312.7930,3.5600,5.8000,0.6863,0.6867,0.6500,11.8552,11.7071,0.9659,3.1903,2.9524,217180.2841,91292.9639,91238.9639,1016403.7296,427251.0711,1.7388,0.8903,1.1704
2019-07-01,4.7100,4.7700,4.7100,4.7500,84338.4500,39996.4270,3.6100,5.8900,0.9238,0.9244,1.0800,12.0325,11.8822,0.9803,3.2380,2.9965,217180.2841,91292.9639,91238.9639,1031606.3495,433641.5785,1.7132,0.8772,1.1542
2019-07-02,4.7400,4.7800,4.7300,4.7500,88577.2100,42094.5200,3.6100,5.8900,0.9701,0.9706,1.1300,12.0335,11.8832,0.9803,3.2383,2.9968,217197.7258,91310.4056,91256.4056,1031689.1976,433724.4266,1.7132,0.8772,1.1542
2019-07-03,4.7500,4.7500,4.7100,4.7300,50440.4200,23825.4840,3.6000,5.8600,0.5524,0.5527,0.6600,11.9828,11.8331,0.9762,3.2247,2.9841,217197.7258,91310.4056,91256.4056,1027345.2430,431898.2185,1.7204,0.8809,1.1574
2019-07-04,4.7200,4.7500,4.7000,4.7200,49538.9700,23421.6420,3.5900,5.8500,0.5425,0.5429,0.7000,11.9575,11.8081,0.9742,3.2178,2.9778,217197.7258,91310.4056,91256.4056,1025173.2658,430985.1144,1.7241,0.8828,1.1606
2019-07-05,4.7300,4.7400,4.6900,4.7300,41631.5800,19640.2670,3.6000,5.8600,0.4559,0.4562,0.6200,11.9828,11.8331,0.9762,3.2247,2.9841,217197.7258,91310.4056,91256.4056,1027345.2430,431898.2185,1.7204,0.8809,1.1574
2019-07-08,4.7300,4.7300,4.5800,4.6000,79273.3200,36744.7330,3.5000,5.7000,0.8682,0.8687,1.2600,11.6534,11.5079,0.9494,3.1360,2.9021,217197.7258,91310.4056,91256.4056,999109.5387,420027.8658,1.7691,0.9058,1.1905
2019-07-09,4.5800,4.6100,4.5600,4.5900,42324.6200,19428.9520,3.4900,5.6900,0.4635,0.4638,0.6800,11.6281,11.4829,0.9473,3.1292,2.8958,217197.7258,91310.4056,91256.4056,996937.5614,419114.7617,1.7729,0.9078,1.1939
2019-07-10,4.5900,4.6000,4.5700,4.5800,45408.2700,20810.5170,3.4800,5.6700,0.4973,0.4976,0.8600,11.6028,11.4579,0.9453,3.1224,2.8895,217197.7258,91310.4056,91256.4056,994765.5842,418201.6576,1.7768,0.9098,1.1973
2019-07-11,4.6000,4.6200,4.5600,4.5700,45126.8000,20697.8320,3.4800,5.6600,0.4942,0.4945,0.8700,11.5774,11.4328,0.9432,3.1156,2.8832,217197.7258,91310.4056,91256.4056,992593.6069,417288.5536,1.7807,0.9117,1.1973
2019-07-12,4.5900,4.6400,4.5700,4.6200,62408.4000,28785.6240,3.5100,5.7200,0.6835,0.6839,1.2300,11.7041,11.5579,0.9535,3.1497,2.9147,217197.7258,91310.4056,91256.4056,1003453.4932,421854.0739,1.7614,0.9019,1.1871
2019-07-15,4.6200,4.6900,4.5600,4.6500,71604.0800,33096.2180,3.5400,5.7600,0.7842,0.7846,1.3000,11.7801,11.6330,0.9597,3.1701,2.9337,217197.7258,91310.4056,91256.4056,1009969.4250,424593.3860,1.7500,0.8961,1.1770
2019-07-16,4.6500,4.6700,4.6300,4.6400,35576.2000,16537.3080,3.5300,5.7500,0.3896,0.3898,0.6700,11.7548,11.6080,0.9576,3.1633,2.9274,217197.7258,91310.4056,91256.4056,1007797.4477,423680.2820,1.7538,0.8980,1.1804
2019-07-17,4.6400,4.6600,4.6000,4.6300,38885.0000,18012.4950,3.5200,5.7400,0.4259,0.4261,0.7500,11.7294,11.5829,0.9556,3.1565,2.9211,217197.7258,91310.4056,91256.4056,1005625.4705,422767.1779,1.7576,0.8999,1.1837
2019-07-18,4.6100,4.6200,4.5800,4.5900,41232.1800,18929.0770,3.4900,5.6900,0.4516,0.4518,0.8100,11.6281,11.4829,0.9473,3.1292,2.8958,217197.7258,91310.4056,91256.4056,996937.5614,419114.7617,1.7729,0.9078,1.1939
2019-07-19,4.5900,4.6400,4.5800,4.6100,43230.0000,19975.2520,3.5100,5.7100,0.4734,0.4737,0.8700,11.6788,11.5329,0.9515,3.1428,2.9084,217197.7258,91310.4056,91256.4056,1001281.5159,420940.9698,1.7652,0.9038,1.1871
2019-07-22,4.6100,4.6300,4.5400,4.5500,53482.6100,24455.6550,3.4600,5.6400,0.5857,0.5861,1.1600,11.5268,11.3828,0.9391,3.1019,2.8706,217197.7258,91310.4056,91256.4056,988249.6524,415462.3455,1.7885,0.9157,1.2042
2019-07-23,4.5600,4.5800,4.5400,4.5700,35356.5900,16117.5150,3.4800,5.6600,0.3872,0.3874,0.8300,11.5774,11.4328,0.9432,3.1156,2.8832,217197.7258,91310.4056,91256.4056,992593.6069,417288.5536,1.7807,0.9117,1.1973
2019-07-24,4.5700,4.6300,4.5600,4.5900,41586.3300,19135.0560,3.4900,5.6900,0.4554,0.4557,0.9800,11.6281,11.4829,0.9473,3.1292,2.8958,217197.7258,91310.4056,91256.4056,996937.5614,419114.7617,1.7729,0.9078,1.1939
2019-07-25,4.5900,4.6100,4.5600,4.6100,51166.4500,23479.4040,3.5100,5.7100,0.5604,0.5607,1.1900,11.6788,11.5329,0.9515,3.1428,2.9084,217197.7258,91310.4056,91256.4056,1001281.5159,420940.9698,1.7652,0.9038,1.1871
2019-07-26,4.5900,4.6000,4.5700,4.5900,42517.4200,19482.2880,3.4900,5.6900,0.4656,0.4659,0.9500,11.6281,11.4829,0.9473,3.1292,2.8958,217197.7258,91310.4056,91256.4056,996937.5614,419114.7617,1.7729,0.9078,1.1939
2019-07-29,4.6000,4.6000,4.5600,4.5800,46524.9700,21298.7840,3.4800,5.6700,0.5095,0.5098,1.0400,11.6028,11.4579,0.9453,3.1224,2.8895,217197.7258,91310.4056,91256.4056,994765.5842,418201.6576,1.7768,0.9098,1.1973
2019-07-30,4.5800,4.6600,4.5700,4.6300,100281.0800,46473.4180,3.5200,5.7400,1.0982,1.0989,2.3100,11.7294,11.5829,0.9556,3.1565,2.9211,217197.7258,91310.4056,91256.4056,1005625.4705,422767.1779,1.7576,0.8999,1.1837
2019-07-31,4.6200,4.6500,4.5900,4.6500,54069.6900,24969.7490,3.5400,5.7600,0.5922,0.5925,0.9600,11.7801,11.6330,0.9597,3.1701,2.9337,217197.7258,91310.4056,91256.4056,1009969.4250,424593.3860,1.7500,0.8961,1.1770
2019-08-01,4.6100,4.6500,4.5800,4.5900,56058.9900,25820.7280,3.4900,5.6900,0.6139,0.6143,0.9500,11.6281,11.4829,0.9473,3.1292,2.8958,217197.7258,91310.4056,91256.4056,996937.5614,419114.7617,1.7729,0.9078,1.1939
2019-08-02,4.5600,4.5700,4.5100,4.5400,74714.7300,33842.4830,3.4500,5.6300,0.8182,0.8187,1.2500,11.5014,11.0610,0.9190,3.0951,2.8695,217197.7258,91310.4056,91256.4056,986077.6751,414549.2414,1.7923,0.9177,1.2077
2019-08-05,4.5300,4.5400,4.4700,4.4800,62385.8600,28117.3080,3.4100,5.5500,0.6832,0.6836,0.9400,11.3494,10.9149,0.9069,3.0542,2.8316,217197.7258,91310.4056,91256.4056,973045.8116,409070.6171,1.8163,0.9300,1.2219
2019-08-06,4.4500,4.4600,4.3100,4.3700,85180.5500,37421.8560,3.3200,5.4100,0.9329,0.9334,1.2300,11.0708,10.6469,0.8846,2.9792,2.7620,217197.7258,91310.4056,91256.4056,949154.0617,399026.4725,1.8620,0.9534,1.2550
2019-08-07,4.3900,4.4100,4.3600,4.3700,41862.2200,18344.4080,3.3200,5.4100,0.4585,0.4587,0.6300,11.0708,10.6469,0.8846,2.9792,2.7620,217197.7258,91310.4056,91256.4056,949154.0617,399026.4725,1.8620,0.9534,1.2550
2019-08-08,4.3900,4.5300,4.3800,4.4800,85435.4800,38051.7320,3.4100,5.5500,0.9357,0.9362,1.3300,11.3494,10.9149,0.9069,3.0542,2.8316,217197.7258,91310.4056,91256.4056,973045.8116,409070.6171,1.8163,0.9300,1.2219
2019-08-09,4.4700,4.5300,4.3900,4.4700,72345.5800,32267.4560,3.4000,5.5400,0.7923,0.7928,1.0300,11.3241,10.8905,0.9048,3.0474,2.8252,217197.7258,91310.4056,91256.4056,970873.8343,408157.5130,1.8204,0.9321,1.2255
2019-08-12,4.4600,4.4900,4.4200,4.4700,58040.0000,25870.5260,3.4000,5.5400,0.6356,0.6360,0.8400,11.3241,10.8905,0.9048,3.0474,2.8252,217197.7258,91310.4056,91256.4056,970873.8343,408157.5130,1.8204,0.9321,1.2255
2019-08-13,4.4400,4.4500,4.4000,4.4100,39803.4000,17601.2290,3.3500,5.4600,0.4359,0.4362,0.5800,11.1721,10.7443,0.8927,3.0065,2.7873,217197.7258,91310.4056,91256.4056,957841.9708,402678.8887,1.8451,0.9447,1.2438
2019-08-14,4.4500,4.4700,4.4100,4.4200,37057.8000,16439.0940,3.3600,5.4800,0.4058,0.4061,0.6200,11.1974,10.7687,0.8947,3.0133,2.7936,217197.7258,91310.4056,91256.4056,960013.9480,403591.9928,1.8410,0.9426,1.2401
2019-08-15,4.3500,4.4200,4.3300,4.4100,40212.7800,17584.3200,3.3500,5.4600,0.4404,0.4407,0.6900,11.1721,10.7443,0.8927,3.0065,2.7873,217197.7258,91310.4056,91256.4056,957841.9708,402678.8887,1.8451,0.9447,1.2438
